,Doc_ID,Name,descriptions,titles,date,source,citations,Location
18306,18306,amit kumar singh,we report the fabrication of ascorbic acid aa template nanomotors using buds of camelia sinensis undergoing fuelfree propulsion the motors namely teabots display propulsion by converting the sound energy from the acoustic field into a mechanical one the meshlike structures of the anionic teabots facilitate superior adsorption of ascorbic acid aateabots undergoing a controlled release the motors show antioxidant properties at the physiological ph range by scavenging intracellular reactive oxygen species interestingly the percentage release of ascorbic acid is significantly higher under the influence of ultrasound exposure as compared to the normal phdependent release the motors were also efficient in the degradation of artificially synthesized toxic amyloid fibrils the acoustic delivery of aateabots could protect hek293 cells from oxidative injuries alongside preventing proteinaggregation derived diseases soon such acoustic powered biocompatible aateabots are envisioned to provide an attractive approach in proficient delivery and controlled release of therapeutic payloads at targeted zones,acoustic propulsion of vitamin c loaded teabots for targeted oxidative stress and amyloid therapeutics,17-Sep-19,N/A,N/A,LinkedIn Publication
18307,18307,amit kumar singh,herein we report the facile synthesis of graphene oxide incorporated zinc phthalocyanine znpcgo nanohybrids showing bactericidal activity against gramnegative escherichia coli e coli cells in the absence of any photoexcitation the znpcgo hybrid nanomaterials were synthesized by the in situ deposition of go flakes on znpccoated indium tin oxide ito substrates two types of morphologically different znpc molecules potatochiplike αphase znpc namely znpca and nanorodlike βphase znpcb were used for the synthesis of the znpcabgo nanocomposites the interactions of go with the underlying znpcab entities in the znpcgo systems were investigated using multiple characterization techniques it was observed that the go flakes in the znpcbgo nanocomposite possess stronger ππ interactions and thus show a more efficient electron transfer mechanism when compared with the znpca counterpart furthermore the e coli bacterial cells with an electronegative surface demonstrated a profound adherence to the electronwithdrawing znpcbgo surface the death kinetics of bacteria with znpcbgo were further investigated using surface potential mapping and kelvin probe force microscopy kpfm analysis upon direct contact with znpcbgo the adhered bacterial cells showed outer cell deformation and membrane protein leakage induced by a proposed chargetransfer mechanism between negatively charged cells and the electronwithdrawing znpcbgo surface,graphene oxide nanohybrids for electron transfermediated antimicrobial activity,15-Aug-19,N/A,N/A,LinkedIn Publication
18308,18308,amit kumar singh,we report the design and development of a selfpropelling ferrobot composed of a collection of iron nanoparticles fenps while the propulsive thrust required for the chemotactic migration of the ferrobots was generated through the ejection of hydrogen h2 bubbles due to the reaction of aqueous formic acid fa with fenp clusters on the motor surface the presence of ferromagnetic fenps assured onthefly remote guidance using an external magnetic field the speed of chemotactic migration of the motor was found to be highest when the rate of reaction was maximum in a 30 vv aqueous fa solution directed propulsion of the ferrobot was also achieved by tuning the chemical gradient and magnetic field potentials across the ferrobot unlike previously reported systems where the fa decomposition is associated with either the production of the greenhouse gas co2 or the use of high temperature the proposed selfpropelling ferrobots could react with aqueous fa fuel at room temperature to produce pure h2 gas thus the ferrobots could further be employed to power a proton exchange membrane pem fuel cell to rotate a portable toy fan in this situation while the pure h2 gas required for the pem cell was generated through the reaction of the fa solution with selfpropelling ferrobots o2 gas was also produced by the catalytic decomposition of peroxide fuel using the ferrobots interestingly the ferrobots and fa fuel could easily be regenerated for their repeated use towards the continuous production of pure hydrogen the experiments uncovered the potential of the proposed ferrobots not only for the ondemand power supply to portable devices but also as a singlestep commercial process to produce pure h2 under ambient conditions and devoid of greenhouse gas emission,formic acid powered reusable autonomous ferrobots for efficient hydrogen generation under ambient conditions,18-Apr-18,N/A,N/A,LinkedIn Publication
18309,18309,amit kumar singh,we demonstrate the feasibility of a selfpropelling mushroom motor namely a logibot as a functional unit for the construction of a host of optimized binary logic gates emulating the chemokinesis of unicellular prokaryotes or eukaryotes the logibots made stimuli responsive conditional movements at varied speeds towards a pair of acidalkali triggers a series of integrative logic operations and cascaded logic circuits namely and nand not or nor and nimply have been constructed employing the decisive chemotactic migrations of the logibot in the presence of the ph gradient established by the sole or coupled effects of acid hclcatalase and alkali naoh drips inside a peroxide bath the imposed acid andor alkali triggers across the logibots were realized as inputs while the logic gates were functionally reconfigured to several operational modes by varying the ph of the acidalkali inputs the selfpropelling logibot could rapidly sense the external stimuli decide and act on the basis of intensities of the ph triggers the impulsive responses of the logibots towards and away from the external acidalkali stimuli were interpreted as the potential outputs of the logic gates the external stimuli responsive selfpropulsion of the logibots following different logic gates and circuits can not only be an ecofriendly alternative to the siliconbased computing operations but also be a promising strategy for the development of intelligent phresponsive drug delivery devices,booleanchemotaxis of logibots deciphering the motions of selfpropelling microorganisms,30-Mar-18,N/A,N/A,LinkedIn Publication
18310,18310,amit kumar singh,a novel detection method of organic vapours has been studied the vapour of different organic solvents creates a surface tension gradient on the surface of the droplet when the vapour source is brought near the vicinity of the droplet the surface tension gradient creates a circulation or flow inside the liquid due to solutal marangoni effect the circulation of the liquid is electrically detected using a multimeter by measuring the change in electrical resistance across the droplet the change in electrical resistance due to droplet rotation is found to be different for different vapours further the effect of droplet viscosity and source distance have significant influence on the electrical response of the system for example with increasing viscosity and source distance the change in electrical resistance decreases to illustrate the phenomenon and explain the effect of viscosity and vapour source distance a computational fluid dynamic simulation cfd has been implemented,organic vapor detection using nanoparticle laden droplet and the effect of viscosity and vaporsource distance,19-Oct-17,N/A,N/A,LinkedIn Publication
18311,18311,amit kumar singh,we report controlled migrations of an intelligent and biocompatible imushbot composed of agaricus bisporus mushroom microcapsules coated with magnetite nanoparticles the otherwise randomly moving microbot could meticulously direct itself towards and away from the acid and alkali rich regions with the help of acid acidiccatalase and alkali stimuli emulating the chemotaxis of microorganisms while the catalytic decomposition of peroxidefuel in alkali engendered the directed alkali taxis towards higher ph region decomposition of peroxidefuel by the acidiccatalase activity led to directed acid taxis towards the lower ph region presence of magnetite nanoparticles not only helped in improving the activity of the motor through the heterogeneous catalytic decomposition of the peroxidefuel but also provided a remote magnetic control on the chemotaxis the mesoporous imushbots having negative ζpotential could easily be loaded with the cationic anticancer drugs which were magnetically guided towards the cancerous cells to cause apoptosis the imushbots exhibited higher degree of drug retaining capacity inside alkaline ph and showed facile drug release preferentially in the lower ph environments the experiments show the potential of the imushbots in retaining and transporting drugs in alkaline medium such as human blood and releasing them in acidic medium such as the cancerous tissues for cell apoptosis,magnetic field guided chemotaxis of imushbots for targeted anticancer therapeutics,22-Mar-17,N/A,N/A,LinkedIn Publication
18312,18312,amit kumar singh,in this paper a droplet based organic vapour detection technique is discussed the detection was based on solutal marangoni effect where a strong circulation of fluid was observed inside a droplet once an organic vapour source was introduced near the vicinity of the droplet surface the reason behind the rotational motion was the surface tension gradient created on the airdroplet and vapourdroplet interfaces different organic vapours produced rotational motion of different magnitudes inside the droplet based on the surface tension gradient created on airdroplet and vapourdroplet interfaces in order to electrically detect the motion a nanoparticle laden salt solution droplet was placed in between two copper electrodes and the electrodes were further connected to a digital multimeter for measuring the electrical resistance across the droplet it was observed that there was a change in resistance when the droplet was set in motion by introducing an organic vapour source a 95 change in resistance was observed due to the flow circulation it was also observed that the magnitude of change in resistance was different for different organic vapours thus the system had the capability of being used as organic vapour sensor a computational study was also performed in order to explain the phenomenon and to illustrate the effect of contact angle of the droplet,detection of organic vapours employing droplets having nanoparticles,9-Mar-17,N/A,N/A,LinkedIn Publication
18313,18313,amit kumar singh,exposure of a volatile organic vapour could set in powerful rotational motion a microdroplet composed of an aqueous salt solution loaded with metal nanoparticles the solutal marangoni motion on the surface originating from the sharp difference in the surface tension of water and organic vapour stimulated the strong vortices inside the droplet the vapour sources of methanol ethanol diethyl ether toluene and chloroform stimulated motions of different magnitudes could easily be correlated to the surface tension gradient on the drop surface interestingly when the nanoparticle laden droplet of aqueous salt solution was connected to an external electric circuit through a pair of electrodes an 8595 reduction in the electrical resistance was observed across the spinning droplet the extent of reduction in the resistance was found to have a correlation with the difference in the surface tension of the vapour source and the water droplet which could be employed to distinguish the vapour sources remarkably the power density of the same prototype was estimated to be around 7 μw cm2 which indicated the potential of the phenomenon in converting surface energy into electrical in a nondestructive manner and under ambient conditions theoretical analysis uncovered that the difference in the ζpotential near the electrodes was the major reason for the voltage generation the prototype could also detect the repeated exposure and withdrawal of vapour sources which helped in the development of a proofofconcept detector to sense alcohol issuing out of the human breathing system,selfspinning nanoparticle laden microdroplets for sensing and energy harvesting,17-Feb-16,N/A,N/A,LinkedIn Publication
18314,18314,amit kumar singh,a versatile graphene coated glass microswimmer displayed directed motions under the influence of applied electric field chemical potential gradient and external magnetic field the directed chemical locomotion took place from the region of lower to higher ph with speed 13 body lengths per second due to asymmetric catalytic decomposition of dilute hydrogen peroxide across the motor surface the negative surface potential of graphene coated motor developed an electrical double layer in an alkaline medium which in turn engendered electrophoretic mobility towards anode when the external electrostatic field was applied inclusion of sparsely populated ferromagnetic iron nanoparticles on the surface of the motor offered the magnetic remote control on the motion the coupled in situ and external controls enabled the motor to develop complex motions in diverse open and confined environments for example the motor could approach pickup tow and release a heavy cargo inside microchannel remarkably the motor 67 μg could successfully drive out a 1000 times heavier payload 067 mg displaying the ability to overcome the drag force of 2619 pn with the help of coupled in situ and remote guidance,graphene based multifunctional superbots,1-Aug-15,N/A,N/A,LinkedIn Publication
18315,18315,amit kumar singh,we report the capillary and frictional force mediated transitions of morphologies of an oilwater flow inside a microchannel using experiments and computational fluid dynamic simulations a number of steady and timeperiodic flow patterns were reported with the variations in the interfacial tension exchange of inlets flow ratio and viscosity ratio of the phases transitions from slug to plug to droplet to stratified flow patterns were obtained by tuning the interfacial tension progressive reduction in the interfacial tension transformed big slugs into smaller plugs plugs into droplets and droplets into a stratified flow pattern interestingly the simulations uncovered a nonmonotonic and nonlinear reduction in pressure drop with the decrease in interfacial tension the change in the pressure drop was correlated to the variation in the slug plug or droplet frequency of water at the outlet the variations in the pressure drop were also associated with the transition from dripping to jetting of water droplet ejection near the channel inlet apart from the interfacial tension the viscosity stratification across the phases was also found to play an important role in converting the slug flow patterns into smaller plugs or droplets the study also reports the parametric space in which the droplet flow patterns could be obtained inside a microchannel tuning the flow and viscosity ratios of the phases alongside the interfacial tension the reported transitions of flow patterns and the pressure drop characteristics can be of significance in improving the efficiency of future microfluidic devices,capillary force mediated flow patterns and nonmonotonic pressure drop characteristics of oilwater microflows,31-Jul-15,N/A,N/A,LinkedIn Publication
18316,18316,amit kumar singh,selfpropelling microjets with multimodal chemical and magnetic controls for motion were prepared from printed waste papers coated with mno2 nanoparticles because the magnetic remote control was infused from the ferromagnetic coating of the printer ink the nanoparticles decomposed peroxide fuel to induce locomotion by ejecting oxygen bubbles through a microjet the paper microjets could be loaded with fluorescent rhodamine 6g r6g a model payload before being remotely guided through an external magnetic field inside a fluidic environment the reported methodology provides an economic scalable and biodegradable scheme for the design and development of bubblepropelled microengines which are capable of directed locomotion,magnetically guided chemical locomotion of selfpropelling paperbots,14-Jul-15,N/A,N/A,LinkedIn Publication
18317,18317,amit kumar singh,we report a controlled migration of an iron nanoparticle fenp coated polymer micromotor the otherwise diffusive motion of the motor was meticulously directed through an in situ phgradient and an external magnetic field the selfpropulsion owing to the asymmetric catalytic decomposition of peroxide fuel was directed through a ph gradient imposed across the motorsurface while the magnetic field induced an external control on the movement and the speed of the motor interestingly the sole influence of the ph gradient could move the motor as high as similar25 body lengths per second which was further magnified by the external assistance from the magnetic field applying a magnetic field against the ph directed motion helped in the quantitative experimental estimation of the forcefield required to arrest the chemotactic migration the influence of the coupled internal and external fields could halt steer or reverse the direction the motor inside a microchannel rotate the motor around a target and deliver the motor to a cluster of cells this study showcases a multimodal chemicalmagnetic field regulated migration of micromachines for sensing transport and delivery inside a fluidic environment,multimodal chemomagnetic control of selfpropelling microbots,25-Oct-13,N/A,N/A,LinkedIn Publication
18318,18318,amit kumar singh,N/A,cloning sequencing and characterization of exonuclease gene of mycobacteriophage l1,1-Jan-11,N/A,N/A,LinkedIn Publication
18319,18319,amit kumar singh,avian influenza or bird flu is a contagious disease of animals caused by influenza viruses that normally infect only birds and less commonly pigs avian influenza viruses are highly speciesspecific but have on rare occasions crossed the species barrier to infect humans there are several different types of avian viruses type a b c with each type having several subtypes and they are constantly evolving and this ability of influenza viruses to change their genetic makeup and to swap genes makes them unpredictable and potentially deadly in this work the focus was on the translated ns1 protein of the h5n1 virus as it is responsible for pathogenesis and elevation in levels of cytokines during infection along with a comparative study of h5n1s translated ns1 protein with the translated ns1 protein of the other pandemic virus h1n1 h2n2 h3n2 infecting humans avian and swine attempt has been done to determine and create the 3d structure of the consensus protein sequence translated from the nonstructural ns1 gene within the host cells by h5n1 flu viruses after comparing the ns1 protein sequence of h5n1 along with the other three pandemic viruses translated ns1 protein sequence a common regiondomain has been identified which seems to have remain conserved in all pandemic flu viruses including h5n1 subtype a drugvaccine can be devised to attack this conserved site as this site is present in all pandemic flu viruses which is unaffected by mutations in the viruses so the drugvaccine can be more effective in combating the h5n1 virus if it interacts with this conserved region thereby decreasing the severity of the disease and mortality rate,target identification by insilico studies on ns1 proteins of bird flu virus,1-Jan-08,N/A,N/A,LinkedIn Publication
18320,18320,amit kumar singh,N/A,adsorption of phenol on activated charcoal,1-Jan-07,N/A,N/A,LinkedIn Publication
18321,18321,amit kumar singh,N/A,changes in stress parameters and metabolic enzymes in plants due to heavy metals,1-Jan-07,N/A,N/A,LinkedIn Publication
18322,18322,pei dong,N/A,chemical vapor deposition of thin crystals of layered semiconductor sns2 for fast photodetection application,10-Dec-14,N/A,N/A,LinkedIn Publication
18323,18323,pei dong,N/A,high electrocatalytic activity of vertically aligned singlewalled carbon nanotubes towards sulfide redox shuttles,26-Mar-12,N/A,N/A,LinkedIn Publication
18324,18324,pei dong,N/A,vertically aligned singlewalled carbon nanotubes as lowcost and high electrocatalytic counter electrode for dye sensitized solar cells,19-Jul-11,N/A,N/A,LinkedIn Publication
18325,18325,pei dong,N/A,the influence of nlayer on structural properties of ilayer in nip μcsih thin film solar cells,1-Jun-08,N/A,N/A,LinkedIn Publication
18326,18326,pei dong,N/A,influence of amorphous silicon incubation layer on the characters of high rate deposited microcrystalline silicon solar cells,1-Jan-08,N/A,N/A,LinkedIn Publication
18327,18327,pei dong,httpsscholargooglecomcitationshlenuserbz4c55iaaaaj,google scholar,N/A,N/A,N/A,LinkedIn Publication
18328,18328,pei dong,N/A,recent advances in alternative cathode materials for iodinefree dyesensitized solar cells review paper,Energy & Environmental Science,N/A,N/A,LinkedIn Publication
18329,18329,nicholas clark,methodological research pros and cons of conducting online polls work published in la times as part of greenberg quinlan rosner research memo,why we are experimenting with online polling,7-Oct-15,N/A,N/A,LinkedIn Publication
18330,18330,nicholas clark,on behalf of the us state department a selection of ucsd students researched ways how the us government could improve collaboration with pakistan on textile and apparel exports in the context of improving the general security situation the project under the aegis of professor richard feinberg was finalized as a action memorandum in december 2014 and served among others to brief us officials negotiating with and travelling to pakistan,action memorandum recommendations for improving labor standards and expanding textile and apparel exports from pakistan,26-Jan-15,N/A,N/A,LinkedIn Publication
18331,18331,nicholas clark,financial and prudential regulations embodied in the doddfrank wall street reform and consumer protection act of 2010 and transatlantic trade and investment partnership ttip,doddfrank lite,7-Oct-14,N/A,N/A,LinkedIn Publication
18332,18332,nicholas clark,strategic policymaking processes of collective action and disaster relief,understanding policy collective action and haitis earthquake,19-Apr-14,N/A,N/A,LinkedIn Publication
18333,18333,dorin marcu,weed management is a major challenge in conventional and organic production systems amplified by the increasing resistance of weeds to herbicides cover crops offer a particularly promising strategy for management as they minimize selection pressure by herbicides and synergistically improve weed control with existing herbicides but the precise mechanisms through which cover crops provide weed suppression are not wellunderstood current approaches to scientific investigation use statistical machine learning to discover knowledge from data this paper proposes a different artificial intelligence approach that synergistically integrates evidencebased reasoning argumentationbased explanations multistrategy learning and hypothesisguided search in farm data to discover knowledge on how climate soil and weed seedbank size interact with cover crop biomass to drive weed suppression the presented approach works with both large and small amounts of farm data and is also applicable to other agricultural and food production domains,argumentationbased approach to scientific investigation the role of cover crops in weed suppression,4-Nov-21,N/A,N/A,LinkedIn Publication
18334,18334,dorin marcu,anticipatory intelligence is the complex task of identifying and assessing new emerging trends changing conditions and underappreciated developments to challenge long standing assumptions encourage new perspectives identify new opportunities and provide warning of threats to national interests based on current information of all kinds that come from a variety of different sources this paper presents a framework for anticipatory intelligence analysis to be implemented into an instructable agent that can be taught how to assist an analyst,a framework for deep anticipatory intelligence analysis,4-Nov-21,N/A,N/A,LinkedIn Publication
18335,18335,dorin marcu,we present a model of sensemaking that greatly facilitates the collaboration between an intelligent analyst and a knowledgebased agent it is a general model grounded in the science of evidence and the scientific method of hypothesis generation and testing where sensemaking hypotheses that explain an observation are generated relevant evidence is then discovered and the hypotheses are tested based on the discovered evidence we illustrate how the model enables an analyst to directly instruct the agent to understand situations involving the possible production of weapons eg chemical warfare agents and how the agent becomes increasingly more competent in understanding other situations from that domain eg possible production of centrifugeenriched uranium or of stealth fighter aircraft,shared model of sensemaking for humanmachine collaboration,4-Nov-21,N/A,N/A,LinkedIn Publication
18336,18336,dorin marcu,this paper presents a novel approach to knowledge discovery as opposed to the vast majority of existing approaches that use statistical machine learning to discover knowledge from data we synergistically integrate ideas from artificial intelligence machine learning science of evidence logic and probabilities to use both existing incomplete domain knowledge and imperfect data to discover new knowledge we illustrate this approach in the precision agriculture domain considering the practices associated with cover crops and learning how abiotic and biotic factors and cover crops management practices planting and termination dates and methods influence cereal cover crop biomass accumulation across corngrowing soybeangrowing and cottongrowing regions of the us,predictiondriven knowledge discovery from data and prior knowledge,4-Nov-21,N/A,N/A,LinkedIn Publication
18337,18337,dorin marcu,this chapter presents an approach to orchestrating security incident response investigations using cognitive agents trained to detect sophisticated cyber threats and integrated into cybersecurity operations centers after briefly introducing advanced persistent threats apts it overviews the apt detection model and how agents are trained it then describes how hypotheses that may explain security alerts are generated using collected data and threat intelligence how the analyses of these hypotheses guide the collection of additional evidence the design of the collection manager software used to integrate cognitive agents with selected collection agents how results of searches are added to the knowledge base as evidence and how the generated hypotheses are tested using this evidence these concepts are illustrated with an example of detecting an apt attack we finally overview our experimental method and results,automating the investigation of sophisticated cyber threats with cognitive agents,22-Jan-21,N/A,N/A,LinkedIn Publication
18338,18338,dorin marcu,this paper presents progress made towards the development of a theory methodology and instructable system for automated analysis in intelligence surveillance and reconnaissance an intelligence analyst shows the system how to make sense of a suspicious alert by following the scientific method of hypothesis generation and testing and the system learns general rules to make sense of similar alerts we believe that the approach we are developing has several significant advantages over the current manual approach to sensemaking in terms of speed quality and transparency of analysis which more than compensate for the extra effort needed to train the agent in particular it significantly improves and accelerates the understanding of the goals and behavior of entities of interest and enables the early identification of potential threats,instructing a cognitive agent to perform sensemaking in intelligence surveillance and reconnaissance,10-Aug-20,N/A,N/A,LinkedIn Publication
18339,18339,dorin marcu,this paper presents a general approach to the development of instructable cognitive agents for automated evidencebased reasoning this is based on a framework grounded in the scientific method for generating and testing hypotheses that explain events of interest and on an instructable agent shell that implements this framework the agent shell is customized into two different systems one for automated intelligence surveillance and reconnaissance and the other for cybersecurity a domain expert teaches the agent through explained examples of investigations of alerts the agent learns by generalizing these examples being able to autonomously conduct similar investigations as demonstrated in an experiment in the area of cybersecurity,instructable cognitive agents for autonomous evidencebased reasoning,1-Dec-19,N/A,N/A,LinkedIn Publication
18340,18340,dorin marcu,evidencebased reasoning is at the core of many problemsolving and decisionmaking tasks in a wide variety of domains generalizing from the research and development of cognitive agents in several such domains this paper presents progress toward a computational theory for the development of instructable cognitive agents for evidencebased reasoning tasks the paper also illustrates the application of this theory to the development of four prototype cognitive agents in domains that are critical to the government and the public sector two agents function as cognitive assistants one in intelligence analysis and the other in science education the other two agents operate autonomously one in cybersecurity and the other in intelligence surveillance and reconnaissance the paper concludes with the directions of future research on the proposed computational theory,toward a computational theory of evidencebased reasoning for instructable cognitive agents,7-Nov-19,N/A,N/A,LinkedIn Publication
18341,18341,dorin marcu,anticipatory intelligence analysis is the complex task of drawing defensible and persuasive conclusions about future events or states based on current information this paper presents a systematic approach to anticipatory intelligence analysis with cogent a software cognitive assistant that enables a synergistic integration of the analysts imagination and expertise with the computers knowledge and critical reasoning it shows how current as well as envisioned capabilities of cogent help alleviate many of the complexities of this task,anticipatory intelligence analysis with cogent current status and future directions,7-Nov-19,N/A,N/A,LinkedIn Publication
18342,18342,dorin marcu,N/A,developing computational thinking in scientific inquiry use of sinvestigator in problem solving,5-Apr-19,N/A,N/A,LinkedIn Publication
18343,18343,dorin marcu,this book presents a significant advancement in the theory and practice of knowledge engineering the discipline concerned with the development of intelligent agents that use knowledge and reasoning to perform problem solving and decisionmaking tasks it covers the main stages in the development of a knowledgebased agent understanding the application domain modeling problem solving in that domain developing the ontology learning the reasoning rules and testing the agent the book focuses on a special class of agents cognitive assistants for evidencebased reasoning that learn complex problemsolving expertise directly from human experts support experts and nonexperts in problem solving and decision making and teach their problemsolving expertise to students a powerful learning agent shell discipleebr is included with the book enabling students practitioners and researchers to develop cognitive assistants rapidly in a wide variety of domains that require evidencebased reasoning including intelligence analysis cybersecurity law forensics medicine and education,knowledge engineering building personal learning assistants for evidencebased reasoning,8-Sep-16,N/A,N/A,LinkedIn Publication
18344,18344,dorin marcu,this unique book on intelligence analysis covers several vital but often overlooked topics it teaches the evidential and inferential issues involved in connecting the dots to draw defensible and persuasive conclusions from masses of evidence from observations we make or questions we ask we generate alternative hypotheses as explanations or answers we make use of our hypotheses to generate new lines of inquiry and discover new evidence and we test the hypotheses with the discovered evidence to facilitate understanding of these issues and enable the performance of complex analyses the book introduces an intelligent analytical tool called disciplecd readers will practice with disciplecd and learn how to formulate hypotheses develop arguments that reduce complex hypotheses to simpler ones collect evidence to evaluate the simplest hypotheses and assess the relevance and the believability of evidence which combine in complex ways to determine its inferential force and the probabilities of the hypotheses,intelligence analysis as discovery of evidence hypotheses and arguments connecting the dots,30-Aug-16,N/A,N/A,LinkedIn Publication
18345,18345,dorin marcu,phd dissertation in computer science learning agents center george mason university fairfax va usa,learning of mixedinitiative humancomputer interaction models,8-Dec-09,N/A,N/A,LinkedIn Publication
18346,18346,itamara lochard,paper presented at inaugural balkan armed forces communication and electronics association afcea cyber conference in sofia bulgaria,legal cooperative responses to cyber threats,1-Dec-15,N/A,N/A,LinkedIn Publication
18347,18347,itamara lochard,sponsored by the office of net assessment us department of defense french ministry of defense nato public diplomacy division and institut des hautes études de défence nationale,assessing contemporary digital strategic messaging by nonstate actors fallacies and possible solutions,1-Nov-15,N/A,N/A,LinkedIn Publication
18348,18348,itamara lochard,cosponsored this event in geneva switzerland other cosponsors were the global knowledge challenges forum united nations institute of training and research and the us department of defense presented a paper entitled cyber challenges on the global challenges addressing shared risks panel,cyber challenges global challenges addressing shared risks panel,1-Sep-15,N/A,N/A,LinkedIn Publication
18349,18349,itamara lochard,cosponsored this event in geneva switzerland other cosponsors were the global knowledge challenges forum united nations institute of training and research and the us department of defense moderated the panel focus opportunity the global cyber future,focus opportunity the global cyber future panel,1-Sep-15,N/A,N/A,LinkedIn Publication
18350,18350,itamara lochard,took part in the inaugural by invitation only session of the nato strategic communications center of excellence in riga latvia,the riga stratcom dialogue perception matters inaugural meeting,1-Aug-15,N/A,N/A,LinkedIn Publication
18351,18351,itamara lochard,presented paper at the 6th annual summer campus training exercise of 180 cadets and civilian university students from bulgaria bosnia and herzegovina croatia kosovo macedonia montenegro poland turkey the united kingdom and the united states was the only us instructor from a civilian university among colleagues from the marshall center red cross us national guard and other military instructors my focus related to the technical tools available in crisis management humanitarian assistance disaster relief training was aimed to assist these nextgeneration leaders for their role in international and regional postconflict stabilization efforts interoperability intercultural awareness field exercises as well as provide a diverse set of academic lessons,crisis management in the digital age,1-Jun-15,N/A,N/A,LinkedIn Publication
18352,18352,itamara lochard,present paper on international cyber cooperation at the afcea tokyo chapters annual conference tokyo technet 2015 major general kazoo bokito jp director c4 systems department j6 joint staff office japan selfdefense forces and col us af michael finn ii deputy director air and cyberspace operations chief information officer pacaf were copanelists event fosters collaboration among industry academia and military worldwide spoke on international cooperation efforts in cyber and met with government on telemedicine efforts and humanitarian applications of cyber discussed opportunities re new afcea efforts in south and central europe as well as ongoing ones in the baltics asia and the united states,international cyber security cooperation convergence conference tokyo technet 2015,1-Feb-15,N/A,N/A,LinkedIn Publication
18353,18353,itamara lochard,presented pater on nonstate actors in a digital world at the macedonian ministry of foreign affairs to the macedonian multilateral division intelligence agency institute for diplomacy military academy and weapons demobilization sectors given the strong support of this effort by the macedonian deputy minister of defense first secretary of the mod and dean of the military academy the hope of the session was that cooperation created in ict will help ensure stability peace and prosperity for the region,nonstate actors in a digital world,1-Nov-14,N/A,N/A,LinkedIn Publication
18354,18354,itamara lochard,was an associate sponsor of the 31st international workshop on global security the 2014 chatham house rulesevent focused on russia ukraine and postsnowden cyber realties that face the alliance it took place at lhôtel des invalides in paris france for highlevel civilian and military leaders of nato the us dept of state and dod foreign dignitaries and key tech companies proceedings were published,addressing complexity trends in cyber cooperation dealing with the threat the key role of industry panel,1-Oct-14,N/A,N/A,LinkedIn Publication
18355,18355,itamara lochard,coauthor and chair of this nato research panel tasked with developing nato alliance doctrine on humint this publication uses my organizational structures of nonstate actors collaborators social network analysis and other metrics,understanding the local population part v human aspects of the operational environment nato humint center of excellence oradea romania,1-Oct-14,N/A,N/A,LinkedIn Publication
18356,18356,itamara lochard,presented as the only academic amid this crowd of fortune 100s and us government representatives,the modern cybersecurity landscape a path forward panelist goldman sachs annual chief financial officer cfo conference four seasons hotel washington dc,1-Sep-14,N/A,N/A,LinkedIn Publication
18357,18357,itamara lochard,developed and conducted the first executive education workshop on cyberspace and international affairs for sandia national labs cooperative monitoring centers international partnership building program sponsored by the us dept of energy the goal was to teach nextgeneration leaders how international relations intersects with the information age so that they may fold it into national security policies cyber strategies as well as educational efforts it was a great example of how cyber issues can be used a platform for cooperation and peace in this instance for south asia the workshop took place in new mexico california and washington dc during the first three weeks of august 2014 exposing participants to how us national labs silicon valley academia think tanks and the policy world address this critical topic findings were presented for this sandia grant,cyberspace and international affairs executive education,1-Aug-14,N/A,N/A,LinkedIn Publication
18358,18358,itamara lochard,this workshop featured participants from albania canada croatia italy kosovo netherlands macedonia moldova montenegro slovakia and serbia it was supported by the nato emerging security challenges division and took place in berovo macedonia,natoled cyber operations cyber challenges nato partnership and operations addressing insecurities and creating security workshop,1-Feb-14,N/A,N/A,LinkedIn Publication
18359,18359,itamara lochard,spoke at the naval war college at us national defense universitys information for strategists series on cyber presented updated findings as part of a panel,cyber and information for strategists,1-Oct-13,N/A,N/A,LinkedIn Publication
18360,18360,itamara lochard,roundtable discussion on the council on foreign relations publication defending an open global secure and resilient internet in san francisco california which highlighted the relevance of cooperation to address cyber threats,defending an open global secure and resilient internet roundtable,1-Oct-13,N/A,N/A,LinkedIn Publication
18361,18361,itamara lochard,assisted in developing the event and presented papers at this nato advance training course participants included members of the nato cooperative cyber defense center of excellence in tallinn estonia and representatives from government ministries in macedonia slovenia albania bosniaherzegovina serbia croatia bulgaria italy and montenegro partner codirectors were from macedonia and slovenia,security threats from nonstate actors in cyberspace,1-Oct-13,N/A,N/A,LinkedIn Publication
18362,18362,itamara lochard,presented research paper on the patterns of hybrid threats for nato isaf senior predeployment training,patterns of hybrid threats nato center of excellencedefense against terrorism coin seminar i,1-May-13,N/A,N/A,LinkedIn Publication
18363,18363,itamara lochard,presented research paper on the economic and corruption element in afghanistan for nato isaf senior predeployment training,the economic corruption element in afghanistan nato center of excellencedefense against terrorism coin seminar i,1-May-13,N/A,N/A,LinkedIn Publication
18364,18364,itamara lochard,presented research paper on the information cyber element in afghanistan for nato isaf senior predeployment training,the information cyber element in afghanistan nato center of excellencedefense against terrorism coin seminar i,1-May-13,N/A,N/A,LinkedIn Publication
18365,18365,itamara lochard,presented research paper on there of new media and technology in terrorist recruitment in afghanistan for nato isaf senior predeployment training,the role of new media and technology in terrorist recruitment in afghanistan nato center of excellencedefense against terrorism coin seminar ii,1-May-13,N/A,N/A,LinkedIn Publication
